unit_id,area,x,y,z,w,ratio_xy,ratio_zw
230629-probe0-unit24,V1,3.9212513484358147,2.0388349514563107,0.6459948320413437,1.017441860465116,1.9232804232804235,0.634920634920635
230629-probe0-unit62,V1,1.7745415318230853,0.749730312837109,0.39836347975882863,0.8021102497846684,2.366906474820144,0.4966442953020135
230629-probe0-unit104,V1,3.5382955771305284,1.208198489751888,2.896210163652024,1.8141688199827735,2.928571428571428,1.5964391691394657
230629-probe0-unit111,V1,8.0151024811219,4.7680690399137005,2.9500430663221358,2.0940999138673555,1.6809954751131224,1.4087403598971722
230629-probe0-unit119,V1,9.002157497303129,2.2114347357065807,1.2919896640826873,0.7482773471145564,4.070731707317073,1.7266187050359714
230629-probe0-unit136,V1,1.585760517799353,0.9654800431499461,0.4683462532299742,1.964900947459087,1.6424581005586594,0.23835616438356166
230629-probe0-unit137,V1,1.0032362459546926,0.5339805825242718,0.32299741602067183,1.2704565030146424,1.878787878787879,0.25423728813559326
230629-probe0-unit150,V1,5.107874865156419,2.5997842502696873,2.8154608096468565,2.885443583118002,1.9647302904564317,0.9757462686567165
230630-probe2-unit47,V1,4.0221914008321775,1.787640622592079,2.2609819121447026,2.6762643041712812,2.25,0.8448275862068964
230630-probe2-unit48,V1,2.989674834335029,1.7568192325473877,1.522702104097453,1.8918420081210778,1.7017543859649127,0.804878048780488
230714-probe0-unit8,V1,2.0895228977697706,1.3513868327136196,0.042768432556096865,0.0,1.5462063468340554,0.0
230714-probe0-unit187,V1,1.1203995252338992,0.6589298373528895,0.1027719050974865,0.042768432556096865,1.7003320561941255,2.4029850746268657
230719-probe0-unit68,V1,2.2514361809200847,1.459705343200489,0.9893603834852304,1.068811962324814,1.5423908608731127,0.9256636511938308
230816-probe2-unit96,V1,3.9992530253865,2.531340525140156,5.3424657222816,5.298927254704773,1.5798953106734102,1.0082164682555643
230816-probe2-unit128,V1,2.1522155206429123,1.4140940450556585,3.082068409822762,2.6203178822499638,1.5219748136045659,1.1762192788518893
230816-probe2-unit135,V1,1.004626756037599,0.5404278349570899,1.6505461679401279,0.7783335859291144,1.8589470990467518,2.120615373381111
230830-probe2-unit6,V1,6.672339421569827,3.989178395998192,6.978752639558086,5.3791579316253175,1.672609935986641,1.2973689801015842
230830-probe2-unit38,V1,1.9992384283172822,1.2657009105031838,2.104512995040505,1.841163185462675,1.5795504385964911,1.1430344749760197
230830-probe2-unit59,V1,1.6335452376181718,1.0228653657495714,1.3244019483384202,1.1570423652102608,1.5970285946881042,1.1446443001227067
230629-probe0-unit178,V2,1.564185544768069,0.744336569579288,3.1330749354005167,1.5127045650301465,2.101449275362319,2.071174377224199
230629-probe0-unit184,V2,1.5480043149946063,0.9870550161812298,2.406330749354005,1.2758397932816539,1.5683060109289617,1.8860759493670884
230629-probe0-unit237,V2,3.9428263214670984,2.4541531823085223,1.1304909560723513,0.6459948320413437,1.6065934065934067,1.7499999999999998
230629-probe0-unit250,V2,1.8662351672060409,1.2351672060409926,0.39836347975882863,0.5867786391042205,1.5109170305676853,0.6788990825688075
230629-probe0-unit258,V2,7.9126213592233015,4.908306364617045,2.481696813092162,2.5624461670973298,1.6120879120879121,0.9684873949579833
230629-probe0-unit266,V2,1.2459546925566343,0.7227615965480044,0.29608096468561584,0.29069767441860467,1.7238805970149251,1.0185185185185184
230629-probe0-unit268,V2,1.4563106796116505,0.8090614886731391,2.2071490094745907,1.2704565030146426,1.8000000000000003,1.7372881355932202
230629-probe0-unit273,V2,1.5965480043149949,0.6903991370010788,0.2153316106804479,0.0,2.3125000000000004,0.0
230629-probe0-unit281,V2,2.6483279395900756,0.9762675296655879,1.4642549526270454,1.9164513350559862,2.712707182320442,0.7640449438202246
230629-probe0-unit302,V2,4.007551240560949,2.2815533980582523,3.321490094745909,4.715762273901809,1.756501182033097,0.7043378995433791
230629-probe0-unit336,V2,7.988133764832795,5.140237324703345,4.3712316968130915,4.263565891472868,1.5540398740818466,1.0252525252525253
230629-probe0-unit337,V2,1.7907227615965482,0.8090614886731391,2.0025839793281652,2.3740310077519378,2.213333333333334,0.8435374149659864
230629-probe0-unit344,V2,2.1844660194174756,1.2783171521035597,2.61089577950043,1.4696382428940566,1.708860759493671,1.7765567765567765
230714-probe0-unit238,V2,1.8854986962782834,1.2036451695646113,0.4977667688539915,0.6540916052118223,1.566490477389043,0.761004674097283
230714-probe0-unit245,V2,1.2341091032966354,0.741603230994713,0.04868142873038834,0.17181285474617392,1.664109663655758,0.28333985138834566
230714-probe0-unit341,V2,1.2714400452953252,0.6114666919803442,0.7482963851704206,0.9528658948594023,2.0793283787503443,0.7853113320640294
230629-probe1-unit2,V3d,2.238403451995685,0.7713052858683925,0.9097760551248922,0.5813953488372093,2.9020979020979025,1.5648148148148147
230629-probe1-unit3,V3d,4.309600862998921,2.071197411003236,2.018733850129199,2.0133505598621877,2.0807291666666665,1.002673796791444
230629-probe1-unit4,V3d,21.46709816612729,14.271844660194175,15.799956933677864,5.743970714900947,1.5041572184429326,2.750702905342081
230629-probe1-unit5,V3d,16.87162891046386,7.772384034519956,9.7599052540913,5.830103359173127,2.170714781401804,1.6740535549399815
230629-probe1-unit7,V3d,2.03344120819849,0.9492988133764833,2.056416881998277,1.2112403100775193,2.1420454545454546,1.6977777777777776
230714-probe1-unit6,V3d,1.563355220239093,0.9085321231241118,0.7233677308447145,0.5352941366192391,1.7207484253427194,1.3513462624741104
230714-probe1-unit25,V3d,1.5275727212809258,0.9548507671188794,1.0045374182461086,0.96428872837792,1.5998025805541845,1.0417392516200963
230714-probe1-unit55,V3d,1.8447679119514895,1.0798707117384774,1.7191364445369022,1.1597871643904318,1.7083229426433917,1.482286144665566
230719-probe2-unit11,V3d,1.5561852557253681,0.9833804417350662,1.0196748262843733,0.5208932687512858,1.582485465116279,1.9575503993914036
230719-probe2-unit33,V3d,4.096267100865977,1.9634257753828528,3.5257480177920812,2.4580456037004383,2.086285691175281,1.434370465903595
230721-probe1-unit59,V3d,1.0174649020039979,0.6224312056079464,1.2346354335497456,1.0947711850802209,1.6346624218659003,1.1277566037320172
230721-probe1-unit61,V3d,1.540769159388013,0.7733206899351591,1.4400783837934792,0.751465837138297,1.9924064872972718,1.9163590846358762
230721-probe1-unit62,V3d,1.0202197708722398,0.6690464867205654,1.1510883122015072,0.7332079933563639,1.5248862240843748,1.5699342105263157
230721-probe1-unit68,V3d,2.5608439371619243,1.667710616974632,3.7516854136373596,2.263996747643701,1.5355445429780326,1.657107245203422
230629-probe1-unit66,V3a,6.774541531823085,3.8511326860841426,5.813953488372093,4.877260981912144,1.7591036414565826,1.1920529801324504
230629-probe1-unit103,V3a,2.1521035598705507,0.5016181229773463,1.970284237726098,0.9689922480620154,4.290322580645162,2.033333333333333
230629-probe1-unit104,V3a,1.1812297734627832,0.16181229773462782,1.3458225667527992,0.31761412575366066,7.300000000000001,4.23728813559322
230629-probe1-unit107,V3a,1.6343042071197411,0.8198489751887811,1.4857881136950903,0.705211024978467,1.9934210526315788,2.106870229007633
230629-probe1-unit108,V3a,4.12621359223301,1.5372168284789645,2.099483204134367,2.503229974160207,2.68421052631579,0.8387096774193548
230719-probe2-unit77,V3a,1.6579060523874014,0.9972767254320654,1.4069071596611378,1.2450319977859756,1.6624333147543593,1.1300168687736722
230719-probe2-unit81,V3a,1.5200946217808762,0.7965349815119872,1.5785701220217743,0.8367578747015711,1.9083840095703317,1.886531540064406
230719-probe2-unit113,V3a,1.3984822875982814,0.7320562251579115,1.0740823164323776,0.9463257627272315,1.9103481939472826,1.1350027218290692
230720-probe1-unit124,V3a,3.729720582947311,2.0168369397381394,2.3460590093057037,2.909721166675111,1.8492920818038803,0.806283102372488
230630-probe1-unit18,V4,6.010171058714749,3.1746031746031744,3.1069275255321767,2.1225544481358436,1.8932038834951461,1.4637681159420288
230630-probe1-unit25,V4,1.4640160271228233,0.49314224071505625,0.29223575735203644,0.19995078134613017,2.96875,1.4615384615384617
230630-probe1-unit37,V4,2.558175373709354,1.6027122823239328,2.0302694721299375,3.245354989541036,1.596153846153846,0.6255924170616114
230630-probe1-unit40,V4,18.369548466635845,11.758360302049622,17.764857881136948,11.843238587424635,1.562254259501966,1.4999999999999996
230816-probe1-unit29,V4,2.4526344410412846,1.5906788599574524,3.8401663212088493,3.515691167093351,1.5418790698625917,1.0922934179067163
230831-probe2-unit11,V4,1.9584927288044305,1.0890105741919742,2.1180911633788013,1.1501518348213573,1.7984147952443859,1.8415752592419985
230831-probe2-unit15,V4,5.818260774826947,3.8427543537405566,8.783090771309865,5.392785686543337,1.5140860537086953,1.6286741735771895
230831-probe2-unit25,V4,1.6710246270798137,1.0381229466564164,1.5483468474594548,1.906301191031913,1.6096596578101325,0.8122257147734921
230630-probe1-unit47,MT,1.1403914316535675,0.3852673755586377,0.39990156269226035,0.18456995201181248,2.9599999999999995,2.1666666666666665
230630-probe1-unit58,MT,4.761904761904762,2.542764678687009,6.982896517780239,3.9682539682539684,1.8727272727272726,1.7596899224806202
230816-probe1-unit64,MT,1.5577516137350507,0.794789286674022,3.068040047222014,3.1759555253447425,1.9599554748074415,0.9660210990797756
230818-probe2-unit6,MT,1.1481930960086302,0.7450107874865157,0.20142477749066898,0.24112654320987656,1.5411764705882354,0.8353488372093023
230818-probe2-unit7,MT,1.5934016540812657,1.0117763394462425,0.18505060292850992,0.37526019236290553,1.5748556197245667,0.49312612074118356
230818-probe2-unit66,MT,1.5354189140596908,1.003460985257102,2.099258900373241,1.8893105799598047,1.5301231802911532,1.1111243025050457
230818-probe2-unit75,MT,2.4314545127651925,1.4252966558791804,3.6671421906402526,2.7142998133792706,1.705928729107537,1.3510453681513925
230818-probe1-unit49,TEO,1.7655519597267169,1.0929072276159655,2.857629916738444,2.4464811225954635,1.6154637055315648,1.1680572109654352
230818-probe1-unit53,TEO,3.78977885652643,2.2968356706220785,3.5128212029859314,3.0408860895779504,1.6500000000000001,1.155196577413882
230818-probe1-unit69,TEO,8.89136102121539,5.468806184825603,11.654599124318116,10.05531330749354,1.6258321689816717,1.1590488299984385
230818-probe1-unit70,TEO,1.754539733908666,0.8405249910104278,7.664908125179443,5.972536247487798,2.0874331550802143,1.2833589965073047
230831-probe2-unit130,TEO,4.063606273621603,2.0327430138365243,1.5613839053251537,1.1925557748691162,1.9990752623235446,1.3092753716248757
230831-probe2-unit131,TEO,1.04874931139622,0.30674517133382745,0.6527335168706038,0.5183618440962382,3.41895947973987,1.2592236953872291
230831-probe2-unit180,TEO,2.028197078018233,1.3316522961387551,2.769159153033082,2.6321838974837752,1.5230680590565358,1.0520386344131378
230831-probe2-unit187,TEO,1.1800060152129646,0.7602454268269292,1.363760486312506,1.783473344825854,1.5521382616374415,0.764665471602924
230823-probe0-unit1,FEF,6.330635034277911,4.026000149532572,5.3790424694126235,3.485682950671149,1.5724378537375148,1.5431817940805312
230823-probe0-unit2,FEF,4.333861326826121,2.6061814357858295,3.3215343747245014,1.988468292239357,1.6629161988943997,1.6703984608091904
230823-probe0-unit4,FEF,6.56741500080206,4.173810550564578,4.963639283804691,6.271578981219807,1.573481815055958,0.7914496969053997
230823-probe0-unit5,FEF,6.119372824283719,3.06186227309416,3.019805209986902,2.6524923913905307,1.998578733621417,1.1384783684162851
230823-probe0-unit7,FEF,1.9578489438625557,0.36364654851741696,1.8117149390821468,0.9375865769842312,5.3839338001273065,1.932317487852236
230823-probe0-unit11,FEF,7.949105223478281,4.665231061387288,8.064996663060812,5.833562973152748,1.70390386218394,1.3825164312406635
230823-probe0-unit12,FEF,6.984800685349906,3.992112272573342,4.881107564400339,4.792033189376428,1.7496503626255624,1.0185880129589633
230823-probe0-unit14,FEF,2.216850469048494,1.1985105074408657,1.808998073613008,1.2228944153998589,1.8496712838855713,1.479275766437699
230823-probe0-unit16,FEF,4.7693668406661,1.637525175752854,3.892371836492013,3.0629054159326974,2.912545658098587,1.270810328077575
230823-probe0-unit27,FEF,3.55006065791091,1.8767958086436771,3.2426528657293665,1.8386525677982688,1.8915540207202763,1.7636028266135924
230823-probe0-unit34,FEF,2.3864287385862784,1.1666596066923003,3.020664626614895,1.2797083232374982,2.045522725649389,2.3604321170413276
230823-probe0-unit35,FEF,7.193757408632937,4.575863359635789,6.890164891555483,6.116893229220092,1.5721093142968143,1.1264157527944925
230823-probe0-unit37,FEF,1.4465956919341991,0.723793201545602,1.3175873421422613,0.6044286385713206,1.9986312234559687,2.1798890027061324
230823-probe0-unit38,FEF,4.766052124832384,2.4175481796955602,4.2516726742661275,2.495745887691435,1.9714403894248629,1.7035679374389052
230823-probe0-unit40,FEF,3.227875834263282,0.9685544112224426,2.5558865695729183,0.7253845981820658,3.332673721643867,3.5234916428862624
230823-probe0-unit41,FEF,22.99448002594367,14.777290215176444,21.509313026704564,16.468677405862923,1.5560687846766437,1.3060741003431855
230823-probe0-unit42,FEF,6.612135887608912,2.5222765338720206,11.544173922268444,5.4547635430661074,2.621495224180843,2.1163472680576536
