unit_id,area,x,y,z,w,ratio_xy,ratio_zw
230629-probe0-unit0,V1,1.6558791801510246,3.608414239482201,4.263565891472868,4.365848406546081,0.45889387144992516,0.9765721331689271
230629-probe0-unit4,V1,3.300970873786408,3.9158576051779934,0.8774763135228252,1.1358742463393627,0.8429752066115703,0.7725118483412322
230629-probe0-unit7,V1,6.423948220064726,7.157497303128371,1.3673557278208441,0.5275624461670974,0.8975131876412963,2.5918367346938775
230629-probe0-unit10,V1,5.307443365695793,5.377562028047464,2.3363479758828594,2.3847975882859602,0.986960882647944,0.9796839729119639
230629-probe0-unit11,V1,4.99460625674218,5.399137001078749,1.8895348837209303,3.639104220499569,0.9250749250749251,0.5192307692307693
230629-probe0-unit14,V1,3.052858683926645,3.754045307443366,1.6688199827734713,2.8262273901808785,0.8132183908045977,0.5904761904761905
230629-probe0-unit15,V1,4.12621359223301,4.271844660194175,1.830318690783807,2.0133505598621877,0.965909090909091,0.9090909090909091
230629-probe0-unit18,V1,2.8317152103559873,2.901833872707659,2.8369939707149006,2.9015934539190353,0.975836431226766,0.9777365491651204
230629-probe0-unit19,V1,26.623516720604098,27.173678532901835,15.956072351421186,10.4812661498708,0.9797538705835648,1.522342064714946
230629-probe0-unit20,V1,2.189859762675297,2.319309600862999,1.0981912144702841,1.6526701119724374,0.944186046511628,0.6644951140065146
230629-probe0-unit22,V1,13.543689320388347,14.277238403451994,4.656546080964685,4.990310077519379,0.9486210804684548,0.9331175836030206
230629-probe0-unit27,V1,3.133764832793959,3.5544768069039914,1.2220068906115418,1.4857881136950903,0.881638846737481,0.8224637681159421
230629-probe0-unit29,V1,3.247033441208199,4.3365695792880254,4.419681309216194,5.921619293712317,0.7487562189054728,0.7463636363636365
230629-probe0-unit40,V1,0.296655879180151,1.1596548004314995,0.0,0.08074935400516796,0.2558139534883721,0.0
230629-probe0-unit43,V1,5.29126213592233,7.206040992448759,1.1304909560723513,1.0066752799310938,0.7342814371257484,1.122994652406417
230629-probe0-unit44,V1,7.421790722761597,7.766990291262136,2.266365202411714,2.212532299741602,0.9555555555555556,1.024330900243309
230629-probe0-unit49,V1,11.28371089536138,13.047464940668824,3.1276916451335057,3.030792420327304,0.864820173625465,1.0319715808170515
230629-probe0-unit51,V1,4.158576051779935,5.4746494066882425,2.3255813953488373,2.271748492678725,0.7596059113300491,1.023696682464455
