unit_id,area,x,y,z,w,ratio_xy,ratio_zw
230629-probe0-unit0,V1,1.6558791801510246,3.608414239482201,4.263565891472868,4.365848406546081,0.45889387144992516,0.9765721331689271
230629-probe0-unit40,V1,0.296655879180151,1.1596548004314995,0.0,0.08074935400516796,0.2558139534883721,0.0
230629-probe0-unit55,V1,0.749730312837109,1.267529665587918,4.511197243755383,4.306632213608958,0.5914893617021277,1.0475
230629-probe0-unit68,V1,1.720604099244876,4.061488673139158,6.040051679586564,5.35099052540913,0.42363877822045154,1.1287726358148895
230629-probe0-unit77,V1,0.32362459546925565,1.1650485436893205,1.1843238587424632,0.9689922480620154,0.27777777777777773,1.222222222222222
230629-probe0-unit87,V1,0.9277238403451996,1.7637540453074436,2.0025839793281652,1.25968992248062,0.5259938837920489,1.5897435897435899
230629-probe0-unit89,V1,0.5879180151024812,1.0841423948220066,1.2704565030146426,1.0012919896640826,0.5422885572139303,1.2688172043010755
230629-probe0-unit98,V1,0.9061488673139159,1.564185544768069,0.7751937984496123,1.200473729543497,0.5793103448275863,0.6457399103139012
230629-probe0-unit124,V1,7.238403451995684,12.513484358144552,12.860680447889749,13.022179155900085,0.5784482758620689,0.9875981810665564
230629-probe0-unit125,V1,1.4401294498381878,3.0043149946062564,0.7213608957795005,2.8692937123169684,0.4793536804308798,0.25140712945590993
230629-probe0-unit133,V1,1.0895361380798274,2.0388349514563107,1.4965546942291128,0.7213608957795005,0.5343915343915344,2.074626865671642
230629-probe0-unit147,V1,2.5620280474649406,4.741100323624596,1.9756675279931095,2.7562446167097328,0.540386803185438,0.7167968750000001
230630-probe2-unit31,V1,2.2961935583294806,3.6523347202958854,1.7534145441122184,3.0454042081949058,0.6286919831223629,0.5757575757575757
230630-probe2-unit36,V1,1.6489443673909694,2.5889967637540456,1.2304663467454164,1.8610803494524426,0.6369047619047619,0.6611570247933883
230714-probe0-unit110,V1,1.4399173804652463,3.024041934530482,0.19630475367264255,0.722292640631207,0.4761565519390889,0.27178008279454857
230720-probe0-unit51,V1,0.6874378661928633,1.0544239270681304,0.3734525679350121,0.2415091790376788,0.6519558676028084,1.5463286713286715
230720-probe0-unit67,V1,0.975950250650422,1.478308691329822,0.623617233284356,0.920437080947797,0.6601802833023322,0.6775229357798165
230721-probe0-unit2,V1,1.0650709692885283,1.7127551395220255,1.255546332570797,1.6851483318360454,0.6218466053389016,0.7450657659333896
230823-probe2-unit3,V1,1.0974394514608246,1.7817801273989733,1.190689394447651,1.304770021034453,0.6159230505409536,0.9125664870071463
230823-probe2-unit12,V1,1.847250394606272,2.9711335008746267,2.346771097800319,2.665947344190076,0.6217325455293369,0.8802766127075462
230830-probe2-unit51,V1,3.5965960001006176,7.650516663066983,4.5032644295264825,4.540490076508228,0.470111517757128,0.9918014032946916
230830-probe2-unit56,V1,1.1064821199796337,1.7901965427421265,1.04273365759469,1.394282279137639,0.618078570459523,0.7478640969600637
230629-probe0-unit214,V2,2.33009708737864,4.379719525350594,0.9151593453919036,2.842377260981912,0.5320197044334973,0.321969696969697
230629-probe0-unit226,V2,0.749730312837109,1.6558791801510246,0.3499138673557278,0.7428940568475452,0.4527687296416939,0.4710144927536232
230629-probe0-unit231,V2,5.836030204962243,11.725997842502698,4.624246339362618,2.0887166236003445,0.49770009199632,2.213917525773196
230629-probe0-unit240,V2,0.9331175836030207,1.715210355987055,1.5773040482342806,1.146640826873385,0.5440251572327045,1.3755868544600938
230629-probe0-unit248,V2,2.912621359223301,4.449838187702266,5.367140396210164,6.013135228251507,0.6545454545454544,0.8925693822739482
230629-probe0-unit253,V2,6.882416396979504,12.292340884573894,1.2220068906115418,0.9043927648578811,0.5598946906537955,1.3511904761904763
230629-probe0-unit262,V2,1.947141316073355,3.8673139158576055,2.02411714039621,0.9097760551248922,0.5034867503486751,2.2248520710059174
230629-probe0-unit276,V2,1.1488673139158576,1.9956850053937434,0.45219638242894056,3.482988802756245,0.5756756756756757,0.12982998454404945
230629-probe0-unit283,V2,1.267529665587918,2.081984897518878,0.8236434108527132,1.6795865633074936,0.6088082901554404,0.49038461538461536
230629-probe0-unit290,V2,0.9277238403451996,1.5210355987055015,1.5450043066322134,1.340439276485788,0.6099290780141845,1.1526104417670682
230629-probe0-unit291,V2,1.2351672060409926,2.098166127292341,1.3835055986218776,2.3040482342807924,0.5886889460154242,0.6004672897196262
230629-probe0-unit305,V2,0.37756202804746497,1.3700107874865157,0.5867786391042205,0.6136950904392765,0.2755905511811024,0.9561403508771928
230629-probe0-unit319,V2,11.96871628910464,21.55879180151025,10.303617571059432,12.591515934539188,0.5551663747810858,0.818298418127405
230629-probe0-unit345,V2,6.0733549083063645,9.288025889967637,2.314814814814815,2.7347114556416883,0.653890824622532,0.8464566929133859
230629-probe0-unit347,V2,0.9223300970873787,2.3300970873786406,1.5073212747631353,2.029500430663221,0.39583333333333337,0.7427055702917773
230714-probe0-unit249,V2,1.1352107195345515,1.790437758312278,0.5293811404449476,1.0946098201965373,0.6340408731128617,0.4836254258616985
230714-probe0-unit407,V2,1.0900365769175615,1.6560598318390858,0.35938250043406766,0.38978739553482783,0.6582108665162509,0.9219962075504223
230719-probe0-unit161,V2,1.2954909735696656,2.1154511190280227,0.5076183166758442,0.8758298231982442,0.612394662262345,0.5795855578680663
230720-probe0-unit136,V2,0.5761786915413415,1.0284070478245235,1.862618432385874,0.8689263819222779,0.5602632661456192,2.1435860058309038
230721-probe0-unit38,V2,0.21171408907602665,2.885362656737539,1.477341750561097,2.936063877080381,0.07337520938023451,0.503170847914305
230721-probe0-unit50,V2,1.1842552961145716,4.93097361898907,2.2372250084125973,6.312390211750468,0.24016662582700318,0.35441804662962995
230721-probe0-unit51,V2,0.6706414108021792,3.442546968097652,1.674343161407636,3.894660972341851,0.19480966186287793,0.42990729444695597
230823-probe2-unit67,V2,1.7968907872889908,2.7319276808632336,5.743287263057449,7.961312205361023,0.6577373185520086,0.7213995777216236
230629-probe1-unit13,V3d,0.45846817691477887,1.0302049622437972,0.8774763135228252,0.7590439276485789,0.44502617801047123,1.1560283687943262
230629-probe1-unit18,V3d,1.186623516720604,2.4541531823085223,1.0928079242032729,1.5719207579672696,0.48351648351648346,0.6952054794520547
230629-probe1-unit27,V3d,2.9288025889967635,4.935275080906148,4.010551248923342,5.867786391042205,0.5934426229508197,0.6834862385321101
230629-probe1-unit30,V3d,5.1294498381877025,8.500539374325783,5.582472006890612,6.7990956072351425,0.6034263959390863,0.8210609659540776
230629-probe1-unit44,V3d,9.65480043149946,14.514563106796118,9.162360034453059,13.840439276485787,0.6651802303976216,0.6619992220925711
230629-probe1-unit52,V3d,4.606256742179073,7.971952535059331,8.354866494401378,9.323858742463395,0.5778078484438431,0.8960739030023093
230714-probe1-unit0,V3d,1.8355445773188104,3.600534010878149,2.11067086166868,3.329420004956166,0.5097978721415082,0.6339455095862765
230714-probe1-unit2,V3d,2.4283289673971953,4.1654127644218955,2.3272679431212775,4.439148281280153,0.5829743904705721,0.5242600146823986
230714-probe1-unit12,V3d,0.8679023242130038,1.6831575850482343,1.1629452418926103,1.594896331738437,0.515639374425023,0.7291666666666666
230714-probe1-unit33,V3d,1.7473506476194707,2.658676700577569,1.5533709722417084,1.7559246877803634,0.6572256969942518,0.884645556299627
230714-probe1-unit34,V3d,1.1051507274652728,1.706956481344964,1.1062006365609156,1.2299032042526268,0.6474393105760319,0.8994208916083918
230719-probe2-unit2,V3d,3.0548001932774547,4.59268205819049,3.8227503037784554,2.783579129968359,0.6651451492988918,1.3733219446223928
230719-probe2-unit5,V3d,13.596918042498013,20.732302387897686,9.888373107467354,20.333382787483156,0.6558325162397354,0.4863122487200924
230719-probe2-unit49,V3d,6.577111073789663,9.883950149662974,8.97109373241564,9.811774652655926,0.6654334526377524,0.9143191777225822
230719-probe2-unit50,V3d,5.702478977900541,10.131264295801854,5.5522982389567455,9.470271557174861,0.5628595613938833,0.5862871202199283
